NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.0034371130000000003,0.18307595105074875,0.0,1,0.47354378785070456
300,0.005506436,0.1650126596291783,0.0,2,0.389450861570962
500,0.007543243000000001,0.1375173295237389,0.0,3,0.3375803218860399
700,0.009306767,0.12441732254260453,0.010829245072621403,4,0.2598579657668149
900,0.01012683,0.11527751762633479,0.020062319023718526,5,0.22249412210523092
1100,0.011092355,0.051207210818808725,0.028157560510975222,6,0.1911868968151307
1300,0.012021955,0.03930846689579187,0.04812801049807309,7,0.1634660402151138
1500,0.01298871,0.07220247356107683,0.08651023200767541,8,0.1139399756165483
1700,0.013874743,0.022239243962606046,0.09526635495228387,9,0.10430344524619284
1900,0.014798089,0.01587847318681608,0.12072684592907737,10,0.08297038140866712
2100,0.015741592000000002,0.014392178518701153,0.1347745332557668,11,0.06677000302682089
2300,0.016860944000000003,0.007980744358149614,0.1525399574066387,12,0.04808443448373259
2500,0.018301597000000003,0.005395718642745541,0.16815778471142392,13,0.03257559072871373
2700,0.019736907,0.00394172892834264,0.1741857492098776,14,0.028149353385025066
2900,0.021155001,0.003499463474998905,0.1783623055223346,15,0.02572480524968665
3100,0.022585686,0.002478748711582383,0.1834398652262252,16,0.021626202058026876
3300,0.024049752,0.0021544846346330825,0.18708356852359243,17,0.019706081418624764
3500,0.025662428,0.0019162685407048794,0.18907274149846331,18,0.01802776867227097
3700,0.027382336,0.0015705211174410773,0.19157756187583863,19,0.016234787520416
3900,0.029195831000000002,0.0013345680657422183,0.19602096477810566,20,0.01331545708220419
4100,0.030943230000000002,0.0014079157930172253,0.19849847792555297,21,0.011216484027080066
4300,0.032683472000000005,0.0014190855979430905,0.19991457740997248,22,0.010430859538759652
4500,0.034717863,0.0011901839421817422,0.20158846305681993,23,0.009066277600215776
4700,0.036645532,0.0011326192181151248,0.20249223263703373,24,0.008517846162556951
4900,0.038663289,0.0011078959924143827,0.203246525980476,25,0.008138521985504962
5100,0.040731737000000004,0.0011024940083048805,0.20440620893968328,26,0.007431720475352095
5300,0.043017191,0.0011158030657445175,0.20506125028764727,27,0.007101396385433412
5500,0.045236499,0.0010981444567188256,0.20539135241730855,28,0.006925225006166547
5700,0.047380779000000005,0.0010668773898218212,0.20570338679019892,29,0.0067317622710861575
5900,0.049600395000000005,0.0011032441185968194,0.20601586115753978,30,0.006445895491019047
6100,0.051728115000000005,0.001194534061228343,0.20629065211744094,31,0.006454895621520516
6300,0.053903744,0.001164160540968659,0.2065951910276985,32,0.0063266685698025096
6500,0.056107016,0.001149933969681763,0.20684826266302175,33,0.006110296532105458
6700,0.058379240000000006,0.0012344362994715198,0.20695858938823014,34,0.006059964711390104
6900,0.060680148,0.001213000753783005,0.20744628618015445,35,0.0054867628617785245
7100,0.063089424,0.0012134717699326465,0.2076079146891048,36,0.0054412726503090935
7300,0.065553045,0.001208991117284139,0.20787666294195015,37,0.005304662419456221
7500,0.068239877,0.0012731904398620775,0.20797746349042132,38,0.005304570637226626
7700,0.070674637,0.0012700534163600093,0.2080807660429793,39,0.00526587315812307
7900,0.07320517700000001,0.0012258184286272167,0.20824210434211085,40,0.005141028750421474
8100,0.075627103,0.0012267886896535818,0.20839317575591676,41,0.005147969136437053
8300,0.078066178,0.00119831494991326,0.20854186750575557,42,0.005051882031222185
8500,0.08048205,0.0011859571755427189,0.2086143750375391,43,0.005038864208518351
8700,0.08321257800000001,0.0011887559869968498,0.20874925818674603,44,0.004947956963580498
8900,0.08574606400000001,0.0011867873319591658,0.20881078296846747,45,0.004929263645475028
9100,0.08846851400000001,0.0011792274697278308,0.2089234181397481,46,0.0049311359711882745
9300,0.091170074,0.001177197725838309,0.20897821281866352,47,0.004908804936194618
9500,0.09368056500000001,0.0011787352336483984,0.20907262104235066,48,0.004860431949003841
9700,0.096206726,0.0011683851260406127,0.20913961283637542,49,0.004830742770164692
9900,0.09875214,0.0011588712316482595,0.20920601486024853,50,0.00478722968032157
10100,0.101324282,0.0011558716910549348,0.2092876092551104,51,0.004754888364552749